date,dh15t10y,dh15t2y,dusgg10yr,dusgg2yr,dvix,expcttg,expcttg_ttdm,gmxn02yr,gmxn02yr_ttdm,gmxn02yr_ttwd,gmxn05yr,gmxn05yr_ttdm,gmxn05yr_ttwd,gmxn10yr,gmxn10yr_ttdm,gmxn10yr_ttwd,gmxn30yr,gmxn30yr_ttdm,gmxn30yr_ttwd,iclmsurp,idx04,idx11,levelwti,melhsfx,merhs,mpsw28t,mpsw28t_ttdm,mpsw28t_ttwd,mpswc,mpswc_ttdm,mpswc_ttwd,mxibtiie,mxibtiiecmp,mxonbr,nfpaysurp,regular,svyshkav,trmsprd10_1,trmsprd10_2,unempsurp,usdmxn,usdmxn_ttdm,usdmxn_ttwd,usjobsday,p0gmxn02yr,p0gmxn05yr,p0gmxn10yr,p0gmxn30yr,p0usdmxn,p1gmxn02yr,p1gmxn05yr,p1gmxn10yr,p1gmxn30yr,p1usdmxn,p2gmxn02yr,p2gmxn05yr,p2gmxn10yr,p2gmxn30yr,p2usdmxn,p3gmxn02yr,p3gmxn05yr,p3gmxn10yr,p3gmxn30yr,p3usdmxn,p4gmxn02yr,p4gmxn05yr,p4gmxn10yr,p4gmxn30yr,p4usdmxn,p5gmxn02yr,p5gmxn05yr,p5gmxn10yr,p5gmxn30yr,p5usdmxn,p6gmxn02yr,p6gmxn05yr,p6gmxn10yr,p6gmxn30yr,p6usdmxn,p7gmxn02yr,p7gmxn05yr,p7gmxn10yr,p7gmxn30yr,p7usdmxn,p8gmxn02yr,p8gmxn05yr,p8gmxn10yr,p8gmxn30yr,p8usdmxn,p9gmxn02yr,p9gmxn05yr,p9gmxn10yr,p9gmxn30yr,p9usdmxn,p10gmxn02yr,p10gmxn05yr,p10gmxn10yr,p10gmxn30yr,p10usdmxn
20-Mar-20,-20,-7,-29.5,-13.73,-5.96,-38.5,-31,-.05,-31.1,-2.28,20.06,-90.1,12.21,-41.8,-78.6,-35.58,-11.49,-48,,0,1,1,22.43,152.9472,-7.5,-.25,-.25,-.25,-11.5,-19,-12,-.25,-38.75,-50,0,0,-50,-22.46,-41.75,0,7.0139829,159.96114,41.324418,,-31.1,-90.1,-78.6,-48,159.96114,-49.7,-76.2,-36.8,-2.8,537.64501,-41.1,-64.3,-18.9,12.7,331.26154,-46.7,-66.4,-32.7,1.4,-43.412421,-65.9,-97.9,-86.6,-65.5,-462.43828,-86.3,-122.1,-101.5,-84,-290.81291,-81.5,-124.7,-89.3,-64.4,-96.001005,-92.4,-136.4,-109.5,-69.4,-150.5572,-107.2,-140.4,-106.8,-69.2,85.933465,-112.6,-149.6,-98.5,-44.1,94.67595,-112.1,-147.7,-88.1,-19.2,400.98346
21-Apr-20,-5,0,-3.62,.18,1.58,-38,-30.5,-3.56,-13.9,-5.66,-13.48,-18.5,-13.84,-14.81,-4.4,-18.16,-3.89,9.8,-3.6,0,1,1,10.01,163.7453,-7.5,-.45,-.45,-.45,-12,-19.5,-17.5,-.45,-33.45,-50,0,0,-50,-6.88,-11.25,0,-19.392671,144.35258,-20.600626,,-13.9,-18.5,-4.4,9.8,144.35258,-30.8,-31.6,-17.9,-14.5,183.62977,-36.7,-49.6,-27.1,-17.4,314.29702,-29.3,-39.3,-10.1,2.2,380.73765,-31,-37.9,-11.3,-1.2,268.32624,-30.4,-41.3,-16.2,-6.9,104.38547,-39.9,-57,-35.8,-22.4,-124.92394,-38.6,-60.2,-44.7,-28.2,54.045778,-38.6,-60.2,-44.7,-28.2,219.49884,-38.3,-64.1,-53.3,-36.2,10.932256,-42.2,-65.7,-64.2,-51.9,-20.441689
14-May-20,-1,0,-3.07,-1.19,-2.67,-59,-54.5,4.09,.6,5.96,4.52,-.3,6.1,4.09,2.6,6.72,1.01,.4,1.93,0,1,1,27.56,-46.87365,-4.5,-1.88,-1.88,-1.88,9,4.5,9,-1.88,-39.72,-50,0,1,3,-.16,-8.88e-14,0,-86.30074,-133.17438,-58.105291,,.6,-.3,2.6,.4,-133.17438,6.3,2.7,3.3,-4,-95.706435,9,1.6,.3,-5.6,-180.37598,10.1,3.7,-1.6,-5,-233.34343,10.4,5.9,-1,-4,-418.23295,12.8,11.9,3.7,-3.1,-562.90627,18.7,21.1,14.3,4,-621.06765,16.8,18,10.8,2.2,-704.73388,13.7,9.9,1.2,-6.7,-858.8678,13.2,17,9.1,4.4,-797.69894,15.9,14.4,8,-1.3,-857.42634
25-Jun-20,-1,-2,.66,-.19,-1.62,-49.5,-48.5,1.61,-3,1.35,.88,-4.7,.82,.53,-4.1,.19,.95,-6.2,-2.68,0,1,1,38.72,-72.24104,-1,-3.51,-3.51,-3.51,-.5,-1.5,-.5,-3.51,-31.26,-50,0,1,0,-.57,-1.08,0,12.709583,-59.53145,13.97698,,-3,-4.7,-4.1,-6.2,-59.53145,-6.4,-8.2,-9,-13.1,112.02546,-6.8,-10.8,-11,-15.4,122.73463,-7.5,-14,-16,-19.7,86.137391,-10.2,-23.6,-25.9,-27.3,-42.511445,-11,-21.2,-29,-29.1,-140.75219,-8.5,-19.7,-27.8,-27.4,-180.65087,-10.8,-17.9,-31.5,-32.1,-194.68665,-4.3,-12.6,-25.3,-27.7,26.811782,-4.9,-7.5,-21.2,-28.5,-57.678127,-6.7,-3.1,-24.1,-34.5,-76.668884
13-Aug-20,2,0,4.61,.2,-.15,-49.25,-47.5,1.47,1.4,1.86,.32,-2,.32,.24,-1.1,1.3,-1,-2.2,-.78,0,1,1,42.24,-109.2731,-1.75,-.67,-.67,-.67,-.75,-2.5,-.75,-.67,-32.56,-50,0,1,-2,1.01,-1.23,0,24.999619,-84.273442,32.982809,,1.4,-2,-1.1,-2.2,-84.273442,-3,-3.7,-6.4,-6.6,-169.03565,-.1,-1.2,-3.1,-2.6,-70.073345,1.4,-.2,-3.1,-.6,-83.867445,1.4,-.4,-4.8,-1.7,-110.56298,12.4,32.6,17.5,-1.2,-125.54547,14.1,36.9,21.3,1.4,-171.4017,20.2,38.8,24.6,5.2,-160.66794,20.5,40.1,25.9,6.2,-199.38178,23.4,43.3,37.4,17.4,-189.94001,21,41.1,34.2,15.6,-92.351698
24-Sep-20,-1,0,-.65,-.59,-.07,-21.75,-22.5,-4.85,-2.9,-4.98,-3.37,-3.8,-3.5,-6.16,-5,-5.21,-2.92,-2.9,-3.62,0,1,1,40.31,-130.354,.75,-.15,-.15,-.15,-3.25,-2.5,-2.75,-.15,-16.7,-25,0,1,-3,1.44,-1.31,0,20.2763,-110.0777,11.028036,,-2.9,-3.8,-5,-2.9,-110.0777,-5.3,-4.2,-3.4,-1.2,-27.585114,-4.8,-.1,1.9,2.7,9.0592045,-2.2,6.3,11.3,12.4,26.618706,-1.1,9.9,14.2,13.8,-127.33645,-1.8,9.2,14.8,15.4,-258.9724,-.8,11.2,18.2,22,-355.24009,-2.6,9.8,20.4,25.9,-457.11597,-1,10.9,21.4,30.9,-303.60713,-2.7,8.4,21.6,31.9,-388.09332,-2.2,6.4,19.2,30.5,-456.69536
12-Nov-20,-10,-2,-9.38,-.39,1.9,-7.25,-5.5,2.35,2.1,1.59,6.71,5.6,8.82,5.14,-.7,6.65,2.43,.7,3.67,0,1,1,41.12,82.98524,-1.75,-.57,-.57,-.57,7.25,5.5,6.75,-.57,1.2,0,0,1,18,3.2,2.79,0,-18.35861,64.626629,-26.027266,,2.1,5.6,-.7,.7,64.626629,9,12.8,1.6,3.1,-44.199615,9,12.8,1.6,3.1,-101.20363,14,16.2,3.5,6.4,-109.14113,11.6,12.1,-1.7,3.2,-86.233196,9.3,6.1,-6.1,3.1,-151.59775,5.6,.4,-12,.6,-193.53902,6.2,-2.3,-16,.2,-169.09738,2.6,-7.9,-19.9,-2,-232.56059,6.1,-6.2,-19.9,-3.7,-263.9179,6.3,-4.6,-18.9,-3.2,-226.27096
17-Dec-20,2,0,1.66,.6,-.57,-1,-.93,.26,-.4,.1,.37,-3.7,-.57,.75,-5.8,-.53,-.67,-4.2,-.69,0,1,1,48.36,-7.920893,-.07,-.35,-.35,-.35,1,.93,1,-.35,-.25,0,0,1,4,.58,.49,0,-16.222325,-24.143218,-3.9372265,,-.4,-3.7,-5.8,-4.2,-24.143218,-4.8,-8.2,-13.3,-12.7,42.048214,-5.3,-12.6,-17.5,-19.1,60.279394,-5.4,-12,-15.6,-19.7,136.59871,-5.1,-12,-14.8,-20.1,102.67339,-9,-13.1,-16.1,-21.1,1.6108329,-9,-13.1,-16.1,-21.1,.35239186,-6.6,-12.5,-14.1,-17.5,75.879709,-5.3,-11.8,-12.7,-15.7,23.532617,-6.6,-10.8,-11.7,-13.5,18.207429,-4.4,-12.4,-12.3,-12.4,25.340527
11-Feb-21,1,0,4.07,.2,-.74,-15.5,-16,-13.34,-13.6,-14.22,-9.1,-11.6,-9.34,-9.2,-9.2,-9.34,-4.11,-5.8,-3.91,0,1,1,58.24,-47.01014,.5,.75,.75,.75,-9.5,-9,-8.5,.75,-15.42,-25,0,1,-7,1.66,4.14,0,7.5668934,-39.443247,3.5077522,,-13.6,-11.6,-9.2,-5.8,-39.443247,-16.6,-9.3,-8.4,-5.9,-45.155157,-15.5,-6.5,-5.6,-3.3,-39.343067,-16.1,1.6,4.2,5.9,55.575739,-17.4,3.2,12.9,11.6,90.197644,-17,11.1,27.7,21.4,131.74389,-15.4,21,40.6,33.4,190.70694,-10,29.2,51.2,42.9,338.03424,-13.7,14.8,33.3,18.6,241.19409,-12.1,21.4,41.3,24.3,165.56375,-3.4,37.8,61.6,44,395.98869
25-Mar-21,1,0,2.48,-.98,-1.39,-3,-1,.28,-5.7,.76,-.07,-8,5.3,-.07,-9.4,2.77,.83,-9,3.43,0,1,1,58.56,-98.62159,-2,.05,.05,.05,3,1,3,.05,.32,0,0,1,7,1.13,-.35,0,-28.533587,-127.15518,-14.352578,,-5.7,-8,-9.4,-9,-127.15518,-7.1,-10.8,-23.5,-29.1,-172.62236,2,-1,-17.1,-16.7,-154.32338,4.3,-1,-11.6,-15.7,-172.81669,-2.1,-6.8,-17.8,-16.5,-246.20391,-2.1,-6.8,-17.8,-16.5,-313.72611,-2.1,-6.8,-17.8,-16.5,-305.89474,-1.7,-10.9,-20.8,-12.2,-293.29861,-7.7,-25.3,-32,-18.9,-378.73122,-14.8,-41.6,-49.3,-32.8,-357.57674,-15.5,-46.6,-55,-44.5,-412.46276
13-May-21,-3,0,-3.42,-1,-4.46,1,.5,-1.95,1.6,-1.64,-2.11,-7.4,-1.89,-2.41,-7.1,-.54,-.95,-8.6,-.52,0,1,1,63.82,-99.44273,.5,.25,.25,.25,-1,-.5,-1,.25,.03,0,0,1,0,-.83,-.46,0,-14.616227,-114.05896,-22.121688,,1.6,-7.4,-7.1,-8.6,-114.05896,4.7,-8,-13.3,-13.5,-149.98657,2.4,-4.1,-12.2,-13.7,-191.40035,9.4,-4,-12.9,-18.3,-160.31135,13.7,2.9,-9.4,-18.1,-118.27314,12.9,2.4,-10.5,-15.8,-147.62093,12.7,1.7,-13.6,-16.4,-105.33523,13.1,-.7,-20.9,-23.1,-149.13085,8.9,-4.8,-28.4,-32.1,-131.73027,7.5,-2.2,-27.5,-30.9,-142.13681,2.8,-6,-27.7,-30.7,-98.572063
24-Jun-21,-1,0,.67,.59,-.35,12,6.5,11.12,23.3,10.17,19.08,31.8,18.95,8.4,10.5,13.06,6.93,6.5,7.9,0,1,1,73.3,-81.25388,5.5,.36,.36,.36,13,18.5,12,.36,23.37,25,0,1,25,-14.03,-2.72,0,-89.144223,-170.39811,-60.458037,,23.3,31.8,10.5,6.5,-170.39811,43.6,26.9,3,-3.8,-188.28977,46.1,12.5,-3.4,-11.7,-195.45541,43.8,9.2,-.9,-11.9,-190.00502,39.2,1.3,2.1,-4.5,-131.65035,40.9,6,9,-.2,-100.39985,43.2,5.9,8.2,-4.2,-214.60577,44.1,6.2,4.2,-9.6,-173.11759,48.8,11.6,4,-7.5,-83.413352,58.3,14,-2.9,-11,-127.88911,63,11.9,-8.5,-10.9,-104.30083
12-Aug-21,1,0,2.87,.41,-.47,32,27.5,-1.51,-4.9,-4.75,-6.55,-4.3,-6.77,-5.47,-3,-5.62,-3.73,-2.7,-3.44,0,1,1,69.09,-20.0193,4.5,1.15,1.15,1.15,-7,-2.5,-7.5,1.15,22.1,25,0,1,0,-1.6,-3.96,0,39.020275,19.000976,39.226077,,-4.9,-4.3,-3,-2.7,19.000976,-8.4,-10.6,-6.5,-5.5,-24.116494,-3.6,-1.3,3.5,.8,-14.161392,-4.2,1.5,1.9,-1,40.715099,-6.1,1.5,.1,-5.2,58.39177,-9.3,1.3,2.3,-6.4,117.28774,-11.9,-2.3,-.4,-8,217.26982,-17.9,-7.7,-4.3,-8.7,193.37695,-17,-7.2,-3.3,-6.3,139.13615,-15.9,-4.7,-2.8,-7.4,156.93626,-18.5,-4.5,-1,-6.7,216.04216
30-Sep-21,-3,-2,-2.94,-1.37,.58,29.5,29,-1.82,.4,-2.66,-2.46,-3.1,-4.29,-2.62,.2,-4.69,-3.73,-.3,-4.43,0,1,1,75.03,31.09708,.5,0,0,0,-4.5,-4,-4.5,.25,21.35,25,0,1,1,.68,-.8,0,30.380262,61.477346,52.371628,,.4,-3.1,.2,-.3,61.477346,1.9,-1.2,3.1,-.3,-31.638952,9.1,5.5,11.6,2.8,-10.486399,15.5,14.1,19.6,3.9,26.095057,13.6,14.6,17.6,2,20.015542,14.4,11.2,13.2,.2,67.241189,13.4,10.3,12.3,2.2,90.746486,13,11,13.3,4.1,173.78043,12.7,6.7,8.5,1.3,128.74093,9.4,2,4.1,-3.6,19.042476,15.6,3.9,4.4,-6.9,16.512063
11-Nov-21,0,0,0,0,-1.07,25,27,-14.62,-18.6,-16.8,-8.77,-10.9,-10.2,-6.98,-7.5,-8.06,-5.22,-6.5,-5.73,0,1,1,81.59,-41.97992,-2,0,.23,0,0,-2,0,.23,21.9,25,0,1,-8,-6.98,7.64,0,41.204635,-.7752877,55.606284,,-18.6,-10.9,-7.5,-6.5,-.7752877,-24.7,-6.5,2.4,7.3,-58.119074,-24.7,-6.5,2.4,7.3,-6.3494374,-18,4.5,15.7,20.1,58.794854,-19.7,6.6,11.4,18.4,6.3938311,-13,9.7,14.6,22.2,67.606,-13.1,10,13.2,23.3,92.552839,-6,20.2,23.9,32.3,174.92905,6,31.4,37,46.2,279.4635,7.7,36.1,42,49.7,374.14559,5.7,34.8,40.6,49.3,440.66798
